x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
-15.0,84.0,2016-02-06,0,CLE,22.0,34.0,5.0,14.0,23.0,41.0,45.0,51.0,29.0,25.0,64.0,49.0,42.0,49.0,13.0,10.0,29.0,39.0,69.0,1.0,11.0,7.0,16.0,7.0,18.0,21.0,5.0,6.0,2.0,6.0,-8.0,-12.0,-16.0,-17.0
6.0,114.0,2015-12-04,1,CLE,36.0,30.0,9.0,10.0,25.0,33.0,55.0,52.0,33.0,29.0,60.0,56.0,46.0,43.0,11.0,12.0,35.0,31.0,68.0,83.0,21.0,20.0,31.0,24.0,25.0,18.0,10.0,8.0,2.0,1.0,-15.0,-14.0,-25.0,-26.0
-9.0,91.0,2016-01-06,1,DAL,23.0,25.0,7.0,7.0,30.0,28.0,44.0,51.0,27.0,30.0,62.0,59.0,51.0,52.0,15.0,11.0,36.0,41.0,80.0,86.0,16.0,19.0,20.0,22.0,22.0,22.0,7.0,7.0,5.0,6.0,-10.0,-10.0,-18.0,-18.0
7.0,105.0,2016-01-02,0,DAL,30.0,40.0,6.0,10.0,20.0,25.0,54.0,45.0,34.0,26.0,63.0,58.0,53.0,33.0,9.0,3.0,44.0,30.0,79.0,84.0,19.0,16.0,24.0,19.0,19.0,20.0,8.0,10.0,2.0,2.0,-19.0,-13.0,-19.0,-17.0
15.0,120.0,2015-11-10,1,DAL,42.0,25.0,14.0,5.0,33.0,20.0,54.0,50.0,32.0,34.0,59.0,68.0,48.0,44.0,9.0,8.0,39.0,36.0,78.0,85.0,14.0,22.0,18.0,26.0,25.0,20.0,9.0,4.0,5.0,4.0,-11.0,-13.0,-27.0,-17.0
-9.0,98.0,2015-11-07,0,DAL,32.0,38.0,9.0,9.0,28.0,24.0,52.0,52.0,30.0,31.0,58.0,60.0,42.0,42.0,7.0,6.0,35.0,36.0,85.0,82.0,11.0,18.0,13.0,22.0,21.0,20.0,7.0,5.0,6.0,2.0,-12.0,-9.0,-24.0,-17.0
6.0,101.0,2016-03-31,1,DEN,45.0,37.0,13.0,10.0,29.0,27.0,44.0,46.0,27.0,26.0,61.0,56.0,51.0,40.0,14.0,8.0,37.0,32.0,89.0,77.0,8.0,13.0,9.0,17.0,29.0,28.0,7.0,10.0,4.0,7.0,-16.0,-13.0,-16.0,-15.0
5.0,130.0,2015-12-20,0,DEN,46.0,49.0,11.0,17.0,24.0,35.0,61.0,46.0,33.0,28.0,54.0,61.0,36.0,39.0,7.0,13.0,29.0,26.0,80.0,82.0,31.0,18.0,39.0,22.0,24.0,26.0,4.0,5.0,11.0,4.0,-10.0,-5.0,-22.0,-25.0
-17.0,98.0,2015-11-17,1,DEN,30.0,50.0,7.0,15.0,23.0,30.0,57.0,55.0,34.0,30.0,60.0,55.0,33.0,43.0,8.0,11.0,25.0,32.0,82.0,77.0,9.0,10.0,11.0,13.0,25.0,27.0,4.0,5.0,8.0,6.0,-9.0,-13.0,-17.0,-15.0
5.0,111.0,2016-02-21,0,DET,20.0,36.0,4.0,12.0,20.0,33.0,56.0,45.0,37.0,25.0,66.0,56.0,51.0,41.0,11.0,11.0,40.0,30.0,86.0,63.0,25.0,20.0,29.0,32.0,23.0,18.0,5.0,9.0,2.0,6.0,-15.0,-11.0,-20.0,-25.0
16.0,115.0,2016-01-21,1,DET,42.0,24.0,5.0,7.0,12.0,29.0,55.0,50.0,41.0,31.0,74.0,62.0,44.0,44.0,11.0,18.0,33.0,26.0,1.0,80.0,18.0,16.0,18.0,20.0,26.0,17.0,8.0,5.0,5.0,2.0,-9.0,-15.0,-17.0,-14.0
-18.0,107.0,2016-03-14,0,GSW,28.0,48.0,7.0,12.0,25.0,25.0,41.0,63.0,28.0,35.0,68.0,56.0,40.0,46.0,17.0,8.0,23.0,38.0,88.0,83.0,30.0,19.0,34.0,23.0,18.0,30.0,14.0,6.0,3.0,6.0,-8.0,-18.0,-19.0,-22.0
-14.0,120.0,2015-10-31,1,GSW,36.0,57.0,8.0,17.0,22.0,30.0,49.0,54.0,38.0,29.0,78.0,54.0,48.0,38.0,16.0,3.0,32.0,35.0,87.0,71.0,20.0,25.0,23.0,35.0,22.0,26.0,4.0,10.0,4.0,4.0,-15.0,-10.0,-23.0,-24.0
-16.0,95.0,2015-10-27,0,GSW,33.0,30.0,6.0,9.0,18.0,30.0,45.0,48.0,29.0,32.0,65.0,66.0,33.0,56.0,8.0,21.0,25.0,35.0,70.0,91.0,19.0,20.0,27.0,22.0,21.0,29.0,9.0,8.0,3.0,7.0,-18.0,-20.0,-26.0,-29.0
-5.0,95.0,2016-03-02,0,HOU,39.0,9.0,14.0,3.0,36.0,34.0,41.0,70.0,22.0,33.0,54.0,47.0,43.0,51.0,6.0,8.0,37.0,43.0,69.0,66.0,9.0,25.0,13.0,38.0,24.0,20.0,10.0,15.0,3.0,9.0,-22.0,-21.0,-28.0,-14.0
-1.0,111.0,2016-01-25,1,HOU,45.0,49.0,13.0,19.0,29.0,39.0,47.0,46.0,29.0,19.0,62.0,41.0,50.0,38.0,16.0,7.0,34.0,31.0,56.0,81.0,14.0,17.0,25.0,21.0,23.0,23.0,8.0,7.0,4.0,5.0,-12.0,-13.0,-16.0,-20.0
2.0,110.0,2015-12-26,1,HOU,54.0,46.0,13.0,15.0,24.0,33.0,49.0,45.0,25.0,23.0,51.0,51.0,40.0,35.0,8.0,10.0,32.0,25.0,81.0,85.0,21.0,17.0,26.0,20.0,25.0,21.0,5.0,8.0,8.0,3.0,-15.0,-10.0,-17.0,-20.0
-7.0,101.0,2015-12-02,0,HOU,28.0,30.0,7.0,8.0,25.0,27.0,46.0,47.0,29.0,28.0,63.0,60.0,56.0,42.0,16.0,9.0,40.0,33.0,88.0,72.0,22.0,28.0,25.0,39.0,20.0,20.0,5.0,9.0,6.0,7.0,-23.0,-10.0,-32.0,-23.0
-8.0,84.0,2016-03-24,0,IND,24.0,35.0,4.0,7.0,17.0,20.0,46.0,49.0,31.0,29.0,68.0,59.0,47.0,44.0,9.0,3.0,38.0,41.0,71.0,87.0,10.0,13.0,14.0,15.0,15.0,26.0,7.0,10.0,0.0,6.0,-16.0,-13.0,-16.0,-12.0
-5.0,86.0,2016-01-08,1,IND,31.0,24.0,9.0,5.0,29.0,21.0,41.0,52.0,22.0,31.0,54.0,60.0,37.0,54.0,8.0,14.0,29.0,40.0,75.0,74.0,15.0,14.0,20.0,19.0,21.0,20.0,21.0,7.0,5.0,7.0,-15.0,-24.0,-18.0,-17.0
4.0,109.0,2016-03-20,1,LAC,33.0,26.0,7.0,10.0,21.0,39.0,56.0,53.0,28.0,23.0,50.0,43.0,54.0,35.0,10.0,7.0,44.0,28.0,80.0,69.0,32.0,29.0,40.0,42.0,22.0,21.0,9.0,12.0,1.0,5.0,-23.0,-12.0,-34.0,-28.0
-3.0,111.0,2016-01-10,0,LAC,27.0,33.0,8.0,12.0,30.0,36.0,46.0,57.0,32.0,30.0,70.0,53.0,56.0,47.0,15.0,8.0,41.0,39.0,79.0,53.0,23.0,18.0,29.0,34.0,20.0,26.0,8.0,8.0,2.0,3.0,-14.0,-14.0,-24.0,-24.0
-6.0,89.0,2015-12-31,1,LAC,28.0,29.0,7.0,10.0,25.0,34.0,51.0,45.0,29.0,25.0,57.0,56.0,42.0,47.0,5.0,13.0,37.0,34.0,67.0,79.0,10.0,15.0,15.0,19.0,21.0,24.0,6.0,8.0,3.0,6.0,-15.0,-12.0,-22.0,-14.0
-21.0,90.0,2015-11-27,0,LAC,25.0,37.0,5.0,7.0,20.0,19.0,39.0,52.0,29.0,33.0,74.0,64.0,50.0,49.0,15.0,5.0,35.0,44.0,74.0,80.0,17.0,24.0,23.0,30.0,20.0,27.0,8.0,6.0,1.0,7.0,-12.0,-13.0,-23.0,-20.0
8.0,110.0,2016-04-08,1,LAL,46.0,46.0,10.0,11.0,22.0,24.0,56.0,40.0,32.0,23.0,57.0,57.0,43.0,34.0,9.0,10.0,34.0,24.0,76.0,85.0,16.0,23.0,21.0,27.0,29.0,18.0,5.0,9.0,4.0,5.0,-16.0,-13.0,-20.0,-23.0
-3.0,96.0,2016-02-04,1,LAL,20.0,35.0,4.0,7.0,20.0,20.0,54.0,52.0,35.0,32.0,65.0,61.0,40.0,48.0,7.0,9.0,33.0,39.0,54.0,70.0,14.0,14.0,26.0,20.0,16.0,14.0,8.0,4.0,4.0,0.0,-7.0,-16.0,-21.0,-22.0
-4.0,91.0,2016-01-12,0,LAL,26.0,21.0,6.0,6.0,23.0,29.0,47.0,45.0,32.0,26.0,68.0,58.0,51.0,47.0,12.0,11.0,39.0,36.0,64.0,78.0,9.0,25.0,14.0,32.0,20.0,16.0,2.0,7.0,6.0,4.0,-11.0,-8.0,-27.0,-17.0
-7.0,114.0,2016-03-11,0,MEM,29.0,43.0,7.0,6.0,24.0,14.0,49.0,50.0,35.0,41.0,72.0,82.0,58.0,50.0,15.0,10.0,43.0,40.0,68.0,66.0,23.0,21.0,34.0,32.0,23.0,27.0,6.0,14.0,6.0,7.0,-17.0,-10.0,-27.0,-26.0
-15.0,95.0,2016-02-01,1,MEM,39.0,56.0,10.0,9.0,26.0,16.0,42.0,62.0,26.0,34.0,62.0,55.0,37.0,40.0,14.0,3.0,23.0,37.0,62.0,83.0,13.0,15.0,21.0,18.0,19.0,27.0,8.0,4.0,4.0,5.0,-9.0,-14.0,-14.0,-21.0
-2.0,99.0,2016-01-18,0,MEM,32.0,42.0,6.0,8.0,19.0,19.0,55.0,48.0,30.0,27.0,55.0,56.0,34.0,40.0,6.0,11.0,28.0,29.0,91.0,77.0,21.0,23.0,23.0,30.0,19.0,27.0,8.0,9.0,5.0,3.0,-15.0,-10.0,-22.0,-25.0
-9.0,104.0,2015-12-01,1,MEM,33.0,20.0,9.0,2.0,27.0,10.0,48.0,51.0,26.0,41.0,54.0,80.0,37.0,49.0,9.0,13.0,28.0,36.0,76.0,96.0,25.0,25.0,33.0,26.0,25.0,21.0,3.0,3.0,11.0,4.0,-8.0,-6.0,-21.0,-23.0
-14.0,99.0,2016-03-22,1,MIA,44.0,16.0,7.0,3.0,16.0,19.0,38.0,59.0,27.0,41.0,71.0,69.0,42.0,53.0,11.0,14.0,31.0,39.0,80.0,82.0,24.0,22.0,30.0,27.0,16.0,21.0,7.0,5.0,1.0,5.0,-12.0,-12.0,-25.0,-22.0
-6.0,88.0,2015-12-25,0,MIA,30.0,23.0,6.0,6.0,20.0,26.0,43.0,47.0,30.0,29.0,70.0,62.0,45.0,57.0,7.0,11.0,38.0,46.0,91.0,67.0,10.0,18.0,11.0,27.0,19.0,19.0,10.0,10.0,3.0,5.0,-17.0,-17.0,-20.0,-15.0
-11.0,92.0,2016-03-12,0,MIL,21.0,31.0,6.0,4.0,29.0,13.0,48.0,53.0,29.0,36.0,60.0,68.0,47.0,42.0,11.0,5.0,36.0,37.0,76.0,79.0,16.0,19.0,21.0,24.0,19.0,22.0,7.0,11.0,4.0,6.0,-16.0,-14.0,-19.0,-16.0
