x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
-5.0,114.0,2016-01-31,0,ORL,35.0,42.0,16.0,10.0,46.0,24.0,49.0,59.0,23.0,34.0,47.0,58.0,41.0,50.0,13.0,12.0,28.0,38.0,80.0,60.0,20.0,21.0,25.0,35.0,17.0,27.0,9.0,7.0,2.0,6.0,-10.0,-15.0,-22.0,-24.0
19.0,113.0,2016-01-29,1,ORL,42.0,35.0,10.0,7.0,24.0,20.0,53.0,42.0,33.0,25.0,62.0,59.0,46.0,41.0,8.0,9.0,38.0,32.0,81.0,79.0,17.0,23.0,21.0,29.0,28.0,17.0,8.0,9.0,6.0,4.0,-12.0,-16.0,-20.0,-18.0
-19.0,91.0,2015-11-29,0,ORL,19.0,36.0,5.0,9.0,27.0,25.0,51.0,53.0,31.0,36.0,61.0,68.0,34.0,54.0,9.0,17.0,25.0,37.0,70.0,69.0,14.0,11.0,20.0,16.0,28.0,24.0,7.0,6.0,6.0,7.0,-11.0,-13.0,-16.0,-20.0
15.0,120.0,2016-03-20,0,PHI,42.0,38.0,10.0,8.0,24.0,21.0,51.0,44.0,36.0,31.0,70.0,71.0,53.0,40.0,14.0,12.0,39.0,28.0,86.0,70.0,18.0,19.0,21.0,27.0,28.0,28.0,8.0,5.0,3.0,7.0,-13.0,-11.0,-24.0,-19.0
20.0,112.0,2016-01-24,0,PHI,44.0,31.0,11.0,8.0,25.0,26.0,44.0,43.0,32.0,27.0,72.0,63.0,51.0,47.0,15.0,13.0,36.0,34.0,79.0,70.0,15.0,14.0,19.0,20.0,29.0,17.0,14.0,12.0,2.0,6.0,-16.0,-23.0,-17.0,-20.0
4.0,84.0,2015-11-25,1,PHI,31.0,26.0,9.0,7.0,29.0,27.0,35.0,43.0,22.0,24.0,62.0,56.0,54.0,50.0,11.0,7.0,43.0,43.0,72.0,73.0,13.0,11.0,18.0,15.0,18.0,12.0,7.0,11.0,6.0,14.0,-16.0,-18.0,-12.0,-21.0
17.0,112.0,2015-10-28,1,PHI,33.0,32.0,8.0,7.0,24.0,22.0,51.0,44.0,31.0,27.0,61.0,62.0,41.0,47.0,10.0,15.0,31.0,32.0,96.0,87.0,26.0,20.0,27.0,23.0,31.0,12.0,10.0,11.0,7.0,6.0,-17.0,-22.0,-23.0,-22.0
3.0,102.0,2016-03-26,0,PHX,28.0,23.0,8.0,7.0,29.0,31.0,49.0,56.0,27.0,30.0,55.0,54.0,49.0,44.0,17.0,12.0,32.0,32.0,89.0,86.0,24.0,18.0,27.0,21.0,14.0,19.0,7.0,7.0,3.0,3.0,-19.0,-20.0,-23.0,-24.0
14.0,117.0,2016-01-15,1,PHX,47.0,37.0,14.0,10.0,30.0,27.0,42.0,40.0,28.0,25.0,66.0,62.0,56.0,45.0,17.0,9.0,39.0,36.0,66.0,82.0,19.0,23.0,29.0,28.0,30.0,24.0,12.0,9.0,5.0,5.0,-12.0,-14.0,-19.0,-22.0
-7.0,109.0,2016-03-31,0,POR,38.0,41.0,9.0,14.0,24.0,34.0,44.0,48.0,28.0,27.0,64.0,56.0,48.0,50.0,16.0,15.0,32.0,35.0,77.0,74.0,26.0,20.0,34.0,27.0,20.0,26.0,12.0,9.0,6.0,10.0,-15.0,-15.0,-25.0,-20.0
23.0,116.0,2016-03-02,1,POR,27.0,38.0,7.0,11.0,26.0,29.0,44.0,42.0,36.0,23.0,81.0,55.0,57.0,48.0,19.0,12.0,38.0,36.0,96.0,70.0,23.0,14.0,24.0,20.0,20.0,15.0,9.0,4.0,8.0,7.0,-5.0,-14.0,-16.0,-21.0
9.0,128.0,2016-02-07,1,SAC,54.0,39.0,13.0,10.0,24.0,26.0,57.0,54.0,38.0,37.0,67.0,69.0,49.0,32.0,12.0,7.0,37.0,25.0,87.0,79.0,13.0,15.0,15.0,19.0,34.0,32.0,9.0,15.0,5.0,5.0,-24.0,-14.0,-19.0,-18.0
17.0,114.0,2015-12-03,0,SAC,42.0,33.0,14.0,7.0,33.0,21.0,51.0,39.0,26.0,22.0,51.0,56.0,40.0,46.0,6.0,9.0,34.0,37.0,83.0,78.0,20.0,32.0,24.0,41.0,34.0,21.0,14.0,8.0,5.0,4.0,-16.0,-19.0,-32.0,-20.0
-3.0,105.0,2015-12-05,0,SAS,41.0,29.0,12.0,5.0,29.0,17.0,47.0,58.0,27.0,39.0,57.0,67.0,39.0,48.0,11.0,12.0,28.0,36.0,68.0,68.0,15.0,15.0,22.0,22.0,22.0,26.0,9.0,3.0,3.0,3.0,-14.0,-14.0,-22.0,-22.0
-8.0,87.0,2015-11-01,1,SAS,21.0,26.0,6.0,5.0,29.0,19.0,42.0,48.0,29.0,31.0,69.0,64.0,45.0,51.0,16.0,10.0,29.0,41.0,79.0,72.0,11.0,18.0,14.0,25.0,21.0,22.0,10.0,10.0,5.0,6.0,-16.0,-18.0,-23.0,-16.0
12.0,91.0,2016-03-23,1,TOR,40.0,27.0,8.0,6.0,20.0,22.0,45.0,37.0,27.0,25.0,60.0,67.0,48.0,52.0,7.0,15.0,41.0,37.0,62.0,55.0,13.0,11.0,21.0,20.0,24.0,13.0,5.0,3.0,5.0,7.0,-8.0,-11.0,-18.0,-15.0
-14.0,91.0,2016-03-18,0,TOR,43.0,46.0,9.0,13.0,21.0,28.0,44.0,49.0,27.0,24.0,61.0,49.0,37.0,40.0,7.0,7.0,30.0,33.0,83.0,72.0,10.0,18.0,12.0,25.0,18.0,18.0,8.0,10.0,3.0,8.0,-15.0,-12.0,-18.0,-19.0
-6.0,109.0,2016-01-20,0,TOR,46.0,38.0,12.0,11.0,26.0,29.0,53.0,65.0,31.0,35.0,59.0,54.0,33.0,37.0,8.0,9.0,25.0,28.0,73.0,71.0,11.0,12.0,15.0,17.0,30.0,23.0,8.0,7.0,1.0,5.0,-14.0,-13.0,-19.0,-15.0
-10.0,103.0,2015-10-30,1,TOR,27.0,42.0,7.0,11.0,26.0,26.0,42.0,45.0,25.0,25.0,59.0,56.0,38.0,53.0,7.0,9.0,31.0,44.0,78.0,86.0,32.0,30.0,41.0,35.0,23.0,23.0,14.0,11.0,3.0,3.0,-17.0,-21.0,-28.0,-33.0
5.0,100.0,2016-02-29,1,UTA,33.0,29.0,6.0,7.0,18.0,24.0,47.0,40.0,31.0,31.0,66.0,77.0,47.0,52.0,11.0,15.0,36.0,37.0,69.0,71.0,20.0,12.0,29.0,17.0,27.0,23.0,6.0,6.0,13.0,4.0,-9.0,-9.0,-18.0,-21.0
-18.0,93.0,2016-02-19,0,UTA,28.0,44.0,7.0,10.0,25.0,23.0,41.0,60.0,23.0,27.0,56.0,45.0,34.0,51.0,8.0,8.0,26.0,43.0,72.0,61.0,26.0,27.0,36.0,44.0,18.0,22.0,8.0,4.0,3.0,8.0,-7.0,-15.0,-31.0,-26.0
25.0,116.0,2016-01-25,0,WAS,41.0,29.0,9.0,7.0,22.0,24.0,51.0,49.0,35.0,25.0,68.0,51.0,43.0,39.0,7.0,5.0,36.0,34.0,83.0,67.0,19.0,20.0,23.0,30.0,31.0,24.0,12.0,5.0,1.0,3.0,-10.0,-20.0,-23.0,-19.0
2.0,119.0,2016-01-16,0,WAS,31.0,27.0,9.0,6.0,29.0,22.0,51.0,51.0,30.0,34.0,59.0,67.0,47.0,42.0,17.0,14.0,30.0,28.0,89.0,86.0,32.0,31.0,36.0,36.0,27.0,25.0,7.0,13.0,3.0,5.0,-16.0,-13.0,-25.0,-27.0
33.0,111.0,2015-11-27,1,WAS,36.0,28.0,12.0,5.0,33.0,18.0,47.0,33.0,30.0,22.0,64.0,66.0,58.0,46.0,19.0,13.0,39.0,33.0,79.0,86.0,15.0,19.0,19.0,22.0,28.0,16.0,11.0,7.0,7.0,4.0,-15.0,-22.0,-15.0,-19.0
20.0,118.0,2015-11-06,1,WAS,40.0,32.0,12.0,8.0,30.0,25.0,48.0,44.0,32.0,28.0,67.0,63.0,53.0,45.0,15.0,10.0,38.0,35.0,78.0,78.0,18.0,18.0,23.0,23.0,24.0,23.0,18.0,10.0,5.0,8.0,-17.0,-24.0,-21.0,-27.0
