GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,DISTANCE
21500212,338,8,0,3,10:39 PM,5:21,SUB: Nelson FOR Mudiay,NA,NA,NA,NA,4,1626144,Emmanuel Mudiay,1610612743,Denver,Nuggets,DEN,4,2749,Jameer Nelson,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,26
21500212,339,2,1,3,10:40 PM,5:07,MISS Nelson 5' Jump Shot,NA,NA,NA,NA,4,2749,Jameer Nelson,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,5
21500212,340,4,0,3,10:40 PM,5:06,NA,NA,Jordan REBOUND (Off:2 Def:6),NA,NA,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,8
21500212,341,1,1,3,10:40 PM,4:55,NA,NA,Griffin 22' Jump Shot (16 PTS) (Redick 2 AST),71 - 60,-11,5,201933,Blake Griffin,1610612746,LA,Clippers,LAC,5,200755,JJ Redick,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,11
21500212,342,9,1,3,10:40 PM,4:55,NUGGETS Timeout: Regular (Full 4 Short 1),NA,NA,NA,NA,2,1610612743,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,14
21500212,346,6,2,3,10:43 PM,4:37,NA,NA,W. Johnson S.FOUL (P4.T2) (R.Mott),NA,NA,5,202325,Wesley Johnson,1610612746,LA,Clippers,LAC,4,201568,Danilo Gallinari,1610612743,Denver,Nuggets,DEN,1,0,NA,NA,NA,NA,NA,17
21500212,347,3,11,3,10:43 PM,4:37,Gallinari Free Throw 1 of 2 (12 PTS),NA,NA,71 - 61,-10,4,201568,Danilo Gallinari,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,20
21500212,351,3,12,3,10:43 PM,4:37,Gallinari Free Throw 2 of 2 (13 PTS),NA,NA,71 - 62,-9,4,201568,Danilo Gallinari,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,23
21500212,353,1,52,3,10:43 PM,4:26,NA,NA,Jordan  Alley Oop Dunk (6 PTS) (Griffin 3 AST),73 - 62,-11,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,5,201933,Blake Griffin,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,26
21500212,354,5,1,3,10:44 PM,4:16,Jokic Bad Pass Turnover (P1.T7),NA,Jordan STEAL (1 STL),NA,NA,4,203999,Nikola Jokic,1610612743,Denver,Nuggets,DEN,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,29
