x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
-14.0,88.0,2015-12-26,1,IND,33.0,35.0,4.0,9.0,12.0,26.0,49.0,57.0,31.0,31.0,63.0,54.0,33.0,39.0,9.0,10.0,24.0,29.0,78.0,93.0,14.0,13.0,18.0,14.0,22.0,25.0,14.0,10.0,2.0,2.0,-21.0,-21.0,-16.0,-13.0
-4.0,103.0,2015-11-13,0,IND,35.0,40.0,7.0,10.0,20.0,25.0,56.0,51.0,35.0,31.0,63.0,61.0,39.0,40.0,8.0,12.0,31.0,28.0,92.0,65.0,12.0,15.0,13.0,23.0,16.0,23.0,5.0,9.0,0.0,5.0,-15.0,-11.0,-19.0,-9.0
-20.0,79.0,2016-03-30,1,LAC,35.0,29.0,8.0,9.0,23.0,31.0,34.0,53.0,22.0,28.0,64.0,53.0,53.0,41.0,14.0,7.0,39.0,34.0,65.0,89.0,11.0,16.0,17.0,18.0,20.0,26.0,2.0,8.0,1.0,9.0,-16.0,-7.0,-15.0,-17.0
6.0,108.0,2016-02-03,0,LAC,47.0,34.0,8.0,11.0,17.0,32.0,52.0,51.0,31.0,22.0,60.0,43.0,42.0,35.0,10.0,11.0,32.0,24.0,85.0,74.0,22.0,25.0,26.0,34.0,24.0,20.0,6.0,10.0,3.0,6.0,-15.0,-13.0,-24.0,-22.0
-4.0,106.0,2015-12-07,1,LAC,39.0,32.0,7.0,8.0,18.0,25.0,45.0,49.0,29.0,30.0,64.0,61.0,46.0,43.0,11.0,13.0,35.0,30.0,77.0,90.0,27.0,26.0,35.0,29.0,18.0,21.0,10.0,10.0,3.0,9.0,-18.0,-17.0,-29.0,-26.0
-8.0,99.0,2015-11-29,0,LAC,50.0,36.0,8.0,8.0,16.0,22.0,44.0,58.0,29.0,31.0,66.0,53.0,39.0,39.0,7.0,7.0,32.0,32.0,81.0,64.0,17.0,21.0,21.0,33.0,21.0,24.0,7.0,3.0,3.0,5.0,-13.0,-13.0,-27.0,-21.0
-4.0,115.0,2016-02-02,0,LAL,24.0,46.0,4.0,12.0,17.0,26.0,67.0,52.0,42.0,28.0,63.0,54.0,33.0,31.0,8.0,7.0,25.0,24.0,76.0,77.0,19.0,27.0,25.0,35.0,36.0,23.0,6.0,9.0,4.0,2.0,-15.0,-9.0,-21.0,-24.0
1.0,123.0,2015-12-09,1,LAL,37.0,39.0,7.0,9.0,19.0,23.0,53.0,56.0,39.0,39.0,74.0,70.0,47.0,40.0,14.0,9.0,33.0,31.0,77.0,63.0,24.0,17.0,31.0,27.0,30.0,19.0,4.0,9.0,4.0,1.0,-14.0,-9.0,-20.0,-23.0
1.0,112.0,2015-10-28,0,LAL,25.0,27.0,5.0,9.0,20.0,34.0,52.0,46.0,33.0,26.0,63.0,56.0,39.0,48.0,6.0,12.0,33.0,36.0,84.0,91.0,31.0,32.0,37.0,35.0,24.0,18.0,3.0,2.0,4.0,4.0,-8.0,-13.0,-26.0,-29.0
6.0,114.0,2016-03-16,0,MEM,48.0,20.0,10.0,4.0,21.0,20.0,60.0,50.0,30.0,40.0,50.0,80.0,33.0,51.0,7.0,27.0,26.0,24.0,77.0,76.0,24.0,16.0,31.0,21.0,31.0,22.0,5.0,3.0,8.0,8.0,-13.0,-10.0,-20.0,-21.0
-5.0,104.0,2016-02-19,0,MEM,42.0,33.0,11.0,7.0,26.0,21.0,41.0,54.0,20.0,33.0,49.0,61.0,42.0,42.0,11.0,11.0,31.0,31.0,1.0,79.0,31.0,22.0,31.0,28.0,25.0,17.0,7.0,13.0,6.0,5.0,-20.0,-14.0,-25.0,-24.0
5.0,106.0,2016-01-23,1,MEM,29.0,47.0,5.0,9.0,17.0,19.0,57.0,47.0,29.0,28.0,51.0,60.0,38.0,34.0,8.0,10.0,30.0,24.0,92.0,82.0,33.0,18.0,36.0,22.0,26.0,22.0,7.0,9.0,5.0,3.0,-15.0,-13.0,-21.0,-23.0
-8.0,106.0,2015-11-15,1,MEM,31.0,53.0,5.0,9.0,16.0,17.0,55.0,57.0,36.0,31.0,66.0,54.0,33.0,34.0,9.0,4.0,24.0,30.0,91.0,93.0,19.0,25.0,21.0,27.0,20.0,21.0,10.0,7.0,2.0,6.0,-12.0,-15.0,-24.0,-16.0
12.0,103.0,2015-11-17,0,MIA,19.0,21.0,4.0,5.0,21.0,24.0,42.0,56.0,32.0,31.0,76.0,55.0,54.0,51.0,15.0,10.0,39.0,41.0,77.0,47.0,27.0,14.0,35.0,30.0,14.0,20.0,12.0,3.0,5.0,12.0,-8.0,-22.0,-26.0,-26.0
-12.0,84.0,2015-11-05,1,MIA,33.0,29.0,4.0,4.0,12.0,14.0,36.0,53.0,26.0,33.0,73.0,62.0,44.0,42.0,10.0,7.0,34.0,35.0,91.0,72.0,20.0,18.0,22.0,25.0,16.0,14.0,7.0,6.0,6.0,6.0,-16.0,-16.0,-27.0,-19.0
-15.0,101.0,2016-03-04,0,MIL,32.0,58.0,7.0,14.0,22.0,24.0,54.0,49.0,35.0,29.0,65.0,59.0,43.0,37.0,15.0,9.0,28.0,28.0,71.0,80.0,10.0,16.0,14.0,20.0,25.0,24.0,9.0,13.0,5.0,6.0,-25.0,-18.0,-22.0,-19.0
-10.0,85.0,2016-01-02,1,MIL,21.0,50.0,3.0,8.0,14.0,16.0,43.0,41.0,30.0,24.0,70.0,59.0,47.0,48.0,16.0,11.0,31.0,37.0,67.0,82.0,16.0,23.0,24.0,28.0,19.0,20.0,10.0,7.0,6.0,5.0,-16.0,-13.0,-18.0,-18.0
35.0,144.0,2016-04-13,1,NOP,46.0,37.0,13.0,11.0,28.0,30.0,74.0,47.0,43.0,29.0,58.0,62.0,43.0,33.0,5.0,10.0,38.0,23.0,83.0,82.0,19.0,18.0,23.0,22.0,41.0,31.0,14.0,7.0,8.0,0.0,-13.0,-16.0,-20.0,-16.0
2.0,112.0,2016-02-27,0,NOP,33.0,37.0,5.0,10.0,15.0,27.0,54.0,51.0,37.0,29.0,69.0,57.0,44.0,42.0,7.0,7.0,37.0,35.0,77.0,85.0,23.0,22.0,30.0,26.0,28.0,22.0,9.0,9.0,5.0,4.0,-11.0,-15.0,-21.0,-24.0
-14.0,102.0,2016-02-08,1,NOP,17.0,42.0,2.0,10.0,12.0,24.0,49.0,51.0,34.0,37.0,69.0,73.0,50.0,41.0,11.0,9.0,39.0,32.0,80.0,60.0,28.0,12.0,35.0,20.0,24.0,22.0,0.0,7.0,9.0,3.0,-12.0,-4.0,-23.0,-25.0
-15.0,99.0,2016-01-19,0,NOP,21.0,44.0,3.0,10.0,14.0,23.0,53.0,53.0,33.0,32.0,62.0,60.0,39.0,40.0,12.0,12.0,27.0,28.0,77.0,87.0,24.0,20.0,31.0,23.0,18.0,21.0,10.0,9.0,7.0,6.0,-16.0,-15.0,-21.0,-24.0
-8.0,95.0,2016-02-20,1,NYK,42.0,29.0,5.0,5.0,12.0,17.0,43.0,56.0,31.0,37.0,72.0,66.0,31.0,51.0,7.0,11.0,24.0,40.0,72.0,88.0,18.0,14.0,25.0,16.0,24.0,17.0,9.0,4.0,6.0,7.0,-7.0,-16.0,-11.0,-19.0
-5.0,102.0,2015-12-16,0,NYK,19.0,38.0,4.0,8.0,21.0,21.0,48.0,45.0,38.0,29.0,80.0,64.0,50.0,50.0,16.0,14.0,34.0,36.0,1.0,83.0,14.0,25.0,14.0,30.0,21.0,28.0,12.0,2.0,2.0,10.0,-7.0,-14.0,-23.0,-17.0
3.0,99.0,2016-03-11,0,OKC,33.0,22.0,7.0,6.0,21.0,27.0,46.0,53.0,30.0,30.0,65.0,57.0,37.0,54.0,6.0,16.0,31.0,38.0,86.0,72.0,18.0,18.0,21.0,25.0,22.0,15.0,12.0,3.0,7.0,7.0,-12.0,-24.0,-23.0,-24.0
-3.0,123.0,2016-01-27,1,OKC,36.0,50.0,5.0,10.0,14.0,20.0,59.0,54.0,45.0,38.0,76.0,71.0,35.0,47.0,12.0,15.0,23.0,32.0,64.0,95.0,18.0,20.0,28.0,21.0,31.0,23.0,6.0,0.0,4.0,6.0,-8.0,-12.0,-16.0,-25.0
-20.0,93.0,2016-01-15,0,OKC,42.0,22.0,5.0,5.0,12.0,23.0,40.0,64.0,29.0,42.0,73.0,66.0,45.0,40.0,16.0,12.0,29.0,28.0,87.0,64.0,20.0,14.0,23.0,22.0,15.0,31.0,3.0,10.0,2.0,7.0,-12.0,-6.0,-19.0,-21.0
