x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
7.0,114.0,2016-01-25,1,MIN,36.0,25.0,11.0,4.0,31.0,16.0,59.0,54.0,34.0,37.0,58.0,68.0,43.0,38.0,12.0,8.0,31.0,30.0,65.0,91.0,13.0,21.0,20.0,23.0,30.0,28.0,7.0,10.0,3.0,2.0,-15.0,-10.0,-18.0,-24.0
26.0,125.0,2016-01-08,0,MIN,48.0,44.0,13.0,7.0,27.0,16.0,56.0,46.0,30.0,29.0,54.0,63.0,43.0,33.0,10.0,7.0,33.0,26.0,90.0,77.0,26.0,20.0,29.0,26.0,23.0,24.0,8.0,8.0,5.0,2.0,-11.0,-12.0,-19.0,-21.0
15.0,99.0,2016-02-06,1,NOP,34.0,22.0,14.0,5.0,41.0,23.0,51.0,45.0,25.0,29.0,49.0,64.0,49.0,42.0,10.0,13.0,39.0,29.0,1.0,69.0,7.0,11.0,7.0,16.0,21.0,18.0,6.0,5.0,6.0,2.0,-12.0,-8.0,-17.0,-16.0
-6.0,108.0,2015-12-04,0,NOP,30.0,36.0,10.0,9.0,33.0,25.0,52.0,55.0,29.0,33.0,56.0,60.0,43.0,46.0,12.0,11.0,31.0,35.0,83.0,68.0,20.0,21.0,24.0,31.0,18.0,25.0,8.0,10.0,1.0,2.0,-14.0,-15.0,-26.0,-25.0
14.0,107.0,2016-03-26,0,NYK,41.0,35.0,14.0,8.0,34.0,23.0,47.0,45.0,23.0,25.0,49.0,56.0,53.0,41.0,15.0,10.0,38.0,31.0,76.0,68.0,19.0,19.0,25.0,28.0,21.0,20.0,6.0,5.0,5.0,0.0,-9.0,-8.0,-23.0,-23.0
7.0,91.0,2015-12-23,1,NYK,23.0,31.0,5.0,5.0,22.0,16.0,44.0,41.0,27.0,27.0,61.0,66.0,48.0,44.0,14.0,9.0,34.0,35.0,88.0,94.0,22.0,15.0,25.0,16.0,23.0,19.0,6.0,5.0,4.0,7.0,-7.0,-11.0,-15.0,-17.0
6.0,90.0,2015-11-13,0,NYK,21.0,33.0,6.0,9.0,28.0,27.0,54.0,38.0,27.0,20.0,50.0,52.0,49.0,46.0,12.0,10.0,37.0,36.0,58.0,81.0,18.0,17.0,31.0,21.0,12.0,16.0,6.0,7.0,1.0,4.0,-12.0,-14.0,-19.0,-26.0
10.0,96.0,2015-11-04,1,NYK,26.0,33.0,7.0,8.0,27.0,24.0,46.0,42.0,26.0,25.0,56.0,60.0,48.0,40.0,9.0,9.0,39.0,31.0,72.0,80.0,23.0,12.0,32.0,15.0,21.0,16.0,5.0,6.0,2.0,7.0,-11.0,-12.0,-12.0,-23.0
23.0,115.0,2016-02-21,0,OKC,44.0,23.0,10.0,5.0,23.0,22.0,54.0,47.0,31.0,32.0,57.0,68.0,49.0,39.0,13.0,14.0,36.0,25.0,85.0,68.0,23.0,13.0,27.0,19.0,25.0,22.0,4.0,9.0,1.0,7.0,-12.0,-10.0,-21.0,-23.0
4.0,104.0,2015-12-17,1,OKC,41.0,30.0,12.0,6.0,29.0,20.0,49.0,54.0,29.0,29.0,59.0,54.0,42.0,36.0,16.0,9.0,26.0,27.0,77.0,86.0,10.0,24.0,13.0,28.0,29.0,23.0,6.0,7.0,1.0,7.0,-16.0,-12.0,-22.0,-20.0
6.0,109.0,2016-03-18,0,ORL,46.0,50.0,13.0,11.0,28.0,22.0,52.0,43.0,25.0,26.0,48.0,60.0,41.0,36.0,9.0,9.0,32.0,27.0,74.0,82.0,20.0,18.0,27.0,22.0,23.0,24.0,7.0,12.0,4.0,4.0,-19.0,-13.0,-21.0,-24.0
25.0,104.0,2016-01-02,1,ORL,32.0,24.0,12.0,6.0,37.0,25.0,49.0,45.0,22.0,23.0,45.0,51.0,53.0,45.0,12.0,5.0,41.0,40.0,62.0,88.0,24.0,15.0,39.0,17.0,24.0,16.0,6.0,1.0,1.0,2.0,-4.0,-14.0,-17.0,-29.0
35.0,111.0,2015-12-11,0,ORL,52.0,27.0,11.0,6.0,21.0,22.0,59.0,44.0,30.0,22.0,51.0,50.0,45.0,30.0,9.0,6.0,36.0,24.0,67.0,70.0,18.0,14.0,27.0,20.0,28.0,16.0,12.0,8.0,0.0,3.0,-18.0,-19.0,-19.0,-24.0
14.0,117.0,2015-11-23,1,ORL,51.0,46.0,18.0,10.0,35.0,22.0,54.0,51.0,25.0,30.0,46.0,59.0,41.0,39.0,8.0,9.0,33.0,30.0,59.0,62.0,13.0,13.0,22.0,21.0,34.0,25.0,5.0,6.0,3.0,6.0,-10.0,-10.0,-15.0,-21.0
10.0,95.0,2016-01-10,0,PHI,28.0,33.0,9.0,6.0,32.0,18.0,45.0,49.0,26.0,29.0,58.0,59.0,51.0,48.0,13.0,7.0,38.0,41.0,70.0,47.0,16.0,9.0,23.0,19.0,20.0,22.0,9.0,6.0,2.0,7.0,-10.0,-19.0,-16.0,-18.0
22.0,108.0,2015-12-20,1,PHI,44.0,20.0,11.0,5.0,25.0,25.0,48.0,41.0,29.0,25.0,60.0,61.0,40.0,49.0,6.0,16.0,34.0,33.0,81.0,70.0,17.0,21.0,21.0,30.0,25.0,15.0,11.0,6.0,6.0,2.0,-10.0,-19.0,-19.0,-22.0
6.0,108.0,2015-11-06,1,PHI,39.0,44.0,10.0,10.0,26.0,23.0,56.0,55.0,35.0,31.0,62.0,56.0,45.0,38.0,11.0,7.0,34.0,31.0,67.0,67.0,8.0,10.0,12.0,15.0,29.0,23.0,9.0,9.0,0.0,4.0,-17.0,-16.0,-20.0,-18.0
7.0,107.0,2015-11-02,0,PHI,36.0,29.0,8.0,7.0,22.0,24.0,58.0,51.0,34.0,31.0,59.0,61.0,43.0,37.0,7.0,9.0,36.0,28.0,75.0,74.0,15.0,17.0,20.0,23.0,28.0,22.0,5.0,7.0,9.0,5.0,-16.0,-13.0,-19.0,-18.0
22.0,115.0,2016-01-27,1,PHX,39.0,40.0,11.0,8.0,28.0,20.0,64.0,50.0,34.0,25.0,53.0,50.0,37.0,34.0,10.0,12.0,27.0,22.0,88.0,76.0,14.0,19.0,16.0,25.0,34.0,25.0,12.0,6.0,3.0,2.0,-13.0,-22.0,-17.0,-17.0
4.0,101.0,2015-12-28,0,PHX,42.0,44.0,17.0,11.0,41.0,25.0,53.0,46.0,16.0,25.0,30.0,54.0,37.0,44.0,10.0,14.0,27.0,30.0,72.0,70.0,18.0,14.0,25.0,20.0,21.0,20.0,8.0,8.0,8.0,1.0,-17.0,-16.0,-18.0,-23.0
-29.0,76.0,2015-12-26,0,POR,36.0,41.0,11.0,9.0,31.0,22.0,37.0,48.0,17.0,32.0,46.0,67.0,42.0,49.0,9.0,10.0,33.0,39.0,60.0,74.0,9.0,14.0,15.0,19.0,21.0,28.0,4.0,9.0,2.0,3.0,-17.0,-8.0,-20.0,-12.0
5.0,105.0,2015-12-08,1,POR,43.0,42.0,9.0,11.0,21.0,26.0,53.0,55.0,31.0,29.0,58.0,53.0,30.0,36.0,6.0,10.0,24.0,26.0,80.0,56.0,16.0,9.0,20.0,16.0,18.0,21.0,10.0,3.0,4.0,2.0,-8.0,-18.0,-18.0,-25.0
9.0,120.0,2016-03-09,0,SAC,30.0,36.0,13.0,8.0,44.0,22.0,57.0,52.0,26.0,32.0,46.0,62.0,51.0,38.0,15.0,5.0,36.0,33.0,83.0,72.0,29.0,23.0,35.0,32.0,17.0,20.0,5.0,8.0,1.0,2.0,-13.0,-9.0,-21.0,-27.0
20.0,120.0,2016-02-08,1,SAC,46.0,39.0,16.0,9.0,35.0,23.0,49.0,46.0,29.0,27.0,59.0,59.0,53.0,44.0,12.0,8.0,41.0,36.0,74.0,66.0,14.0,19.0,19.0,29.0,27.0,28.0,7.0,11.0,5.0,4.0,-14.0,-17.0,-25.0,-23.0
14.0,117.0,2016-01-30,1,SAS,39.0,33.0,9.0,6.0,23.0,18.0,61.0,54.0,36.0,34.0,59.0,63.0,43.0,32.0,10.0,8.0,33.0,24.0,86.0,81.0,18.0,17.0,21.0,21.0,24.0,20.0,4.0,2.0,4.0,2.0,-9.0,-6.0,-21.0,-19.0
-4.0,95.0,2016-01-14,0,SAS,39.0,29.0,10.0,5.0,26.0,17.0,50.0,50.0,28.0,33.0,56.0,66.0,43.0,45.0,9.0,11.0,34.0,34.0,82.0,82.0,9.0,18.0,11.0,22.0,15.0,17.0,4.0,6.0,2.0,7.0,-17.0,-11.0,-23.0,-16.0
-2.0,97.0,2016-02-26,0,TOR,50.0,35.0,12.0,6.0,24.0,17.0,46.0,55.0,23.0,31.0,50.0,56.0,39.0,34.0,10.0,5.0,29.0,29.0,71.0,73.0,15.0,19.0,21.0,26.0,21.0,18.0,4.0,6.0,0.0,0.0,-14.0,-11.0,-26.0,-23.0
22.0,122.0,2016-01-04,1,TOR,52.0,42.0,17.0,8.0,33.0,19.0,59.0,52.0,24.0,28.0,41.0,54.0,40.0,26.0,11.0,8.0,29.0,18.0,89.0,69.0,23.0,20.0,26.0,29.0,25.0,24.0,6.0,9.0,4.0,5.0,-13.0,-9.0,-22.0,-19.0
-4.0,99.0,2015-11-25,0,TOR,48.0,44.0,14.0,11.0,29.0,25.0,42.0,54.0,22.0,29.0,53.0,54.0,42.0,40.0,9.0,6.0,33.0,34.0,81.0,55.0,13.0,12.0,16.0,22.0,22.0,14.0,4.0,8.0,2.0,5.0,-10.0,-9.0,-20.0,-15.0
-9.0,85.0,2016-03-14,0,UTA,24.0,44.0,10.0,12.0,42.0,27.0,54.0,52.0,25.0,23.0,46.0,44.0,39.0,40.0,13.0,8.0,26.0,32.0,63.0,86.0,5.0,12.0,8.0,14.0,18.0,20.0,6.0,3.0,3.0,4.0,-8.0,-12.0,-16.0,-15.0
4.0,118.0,2015-11-10,1,UTA,46.0,46.0,11.0,10.0,24.0,22.0,52.0,50.0,26.0,30.0,50.0,60.0,35.0,37.0,11.0,13.0,24.0,24.0,77.0,86.0,33.0,24.0,43.0,28.0,24.0,30.0,9.0,11.0,6.0,0.0,-16.0,-16.0,-21.0,-35.0
25.0,108.0,2016-03-04,1,WAS,44.0,15.0,12.0,3.0,27.0,20.0,48.0,48.0,30.0,29.0,63.0,61.0,47.0,47.0,8.0,10.0,39.0,37.0,75.0,67.0,12.0,16.0,16.0,24.0,24.0,14.0,9.0,2.0,5.0,5.0,-9.0,-16.0,-19.0,-19.0
-14.0,99.0,2016-02-28,0,WAS,31.0,36.0,9.0,11.0,29.0,31.0,45.0,58.0,23.0,28.0,51.0,48.0,39.0,45.0,6.0,6.0,33.0,39.0,87.0,71.0,26.0,24.0,30.0,34.0,20.0,28.0,6.0,6.0,2.0,2.0,-14.0,-13.0,-26.0,-26.0
6.0,121.0,2016-01-06,0,WAS,41.0,58.0,12.0,14.0,29.0,24.0,60.0,54.0,36.0,28.0,60.0,52.0,44.0,33.0,13.0,5.0,31.0,28.0,68.0,63.0,13.0,17.0,19.0,27.0,16.0,31.0,9.0,7.0,3.0,1.0,-10.0,-12.0,-20.0,-18.0
-12.0,85.0,2015-12-01,1,WAS,30.0,25.0,9.0,7.0,30.0,28.0,36.0,58.0,19.0,32.0,53.0,55.0,47.0,39.0,10.0,2.0,37.0,37.0,87.0,75.0,20.0,12.0,23.0,16.0,15.0,23.0,8.0,7.0,3.0,5.0,-18.0,-12.0,-18.0,-23.0
