x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
-19.0,92.0,2016-03-26,0,OKC,27.0,35.0,4.0,7.0,15.0,20.0,46.0,57.0,33.0,37.0,71.0,65.0,34.0,47.0,13.0,13.0,21.0,34.0,82.0,89.0,14.0,16.0,17.0,18.0,14.0,19.0,8.0,6.0,3.0,5.0,-12.0,-17.0,-17.0,-18.0
8.0,93.0,2016-03-12,1,OKC,17.0,11.0,4.0,2.0,24.0,18.0,49.0,46.0,30.0,29.0,61.0,63.0,44.0,56.0,13.0,18.0,31.0,38.0,84.0,84.0,21.0,21.0,25.0,25.0,17.0,18.0,12.0,7.0,3.0,2.0,-11.0,-19.0,-17.0,-23.0
-6.0,106.0,2015-10-28,0,OKC,33.0,37.0,5.0,7.0,15.0,19.0,51.0,52.0,40.0,35.0,78.0,67.0,36.0,45.0,7.0,11.0,29.0,34.0,85.0,96.0,11.0,21.0,13.0,22.0,22.0,21.0,11.0,7.0,9.0,4.0,-13.0,-19.0,-18.0,-19.0
2.0,98.0,2016-02-10,0,ORL,40.0,40.0,8.0,8.0,20.0,20.0,43.0,41.0,30.0,29.0,69.0,71.0,44.0,50.0,11.0,13.0,33.0,37.0,93.0,88.0,14.0,14.0,15.0,16.0,24.0,26.0,6.0,7.0,11.0,7.0,-13.0,-15.0,-14.0,-18.0
15.0,107.0,2016-02-01,1,ORL,38.0,29.0,9.0,5.0,24.0,17.0,57.0,43.0,31.0,34.0,54.0,79.0,42.0,51.0,5.0,19.0,37.0,32.0,86.0,82.0,18.0,9.0,21.0,11.0,27.0,19.0,6.0,9.0,10.0,6.0,-13.0,-16.0,-14.0,-19.0
51.0,119.0,2015-12-07,0,PHI,36.0,17.0,4.0,4.0,11.0,24.0,66.0,43.0,43.0,22.0,65.0,51.0,47.0,31.0,7.0,6.0,40.0,25.0,84.0,57.0,21.0,12.0,25.0,21.0,32.0,14.0,4.0,3.0,1.0,1.0,-7.0,-13.0,-17.0,-25.0
9.0,92.0,2015-11-14,1,PHI,31.0,36.0,5.0,8.0,16.0,22.0,41.0,42.0,28.0,25.0,69.0,60.0,54.0,41.0,12.0,6.0,42.0,35.0,84.0,82.0,21.0,9.0,25.0,11.0,23.0,15.0,10.0,7.0,8.0,3.0,-13.0,-15.0,-9.0,-21.0
7.0,118.0,2016-02-21,0,PHX,63.0,36.0,10.0,9.0,16.0,25.0,50.0,50.0,33.0,34.0,66.0,68.0,42.0,46.0,8.0,13.0,34.0,33.0,65.0,73.0,22.0,16.0,34.0,22.0,23.0,26.0,10.0,6.0,9.0,5.0,-12.0,-13.0,-20.0,-30.0
28.0,117.0,2016-01-21,0,PHX,64.0,33.0,9.0,6.0,14.0,18.0,46.0,41.0,33.0,26.0,72.0,63.0,43.0,43.0,10.0,9.0,33.0,34.0,86.0,83.0,24.0,19.0,28.0,23.0,24.0,18.0,8.0,3.0,6.0,4.0,-8.0,-13.0,-21.0,-26.0
33.0,112.0,2015-12-30,1,PHX,43.0,28.0,6.0,5.0,14.0,18.0,60.0,43.0,37.0,27.0,62.0,63.0,46.0,36.0,6.0,8.0,40.0,28.0,61.0,56.0,20.0,10.0,33.0,18.0,26.0,18.0,13.0,6.0,5.0,3.0,-13.0,-15.0,-16.0,-23.0
14.0,98.0,2015-11-23,1,PHX,45.0,37.0,9.0,7.0,20.0,19.0,53.0,50.0,33.0,27.0,62.0,54.0,38.0,37.0,11.0,9.0,27.0,28.0,50.0,90.0,5.0,9.0,10.0,10.0,21.0,23.0,18.0,13.0,3.0,3.0,-20.0,-28.0,-20.0,-17.0
8.0,118.0,2016-03-17,1,POR,50.0,46.0,8.0,10.0,16.0,22.0,53.0,43.0,37.0,29.0,70.0,67.0,37.0,49.0,4.0,14.0,33.0,35.0,91.0,73.0,20.0,22.0,22.0,30.0,35.0,23.0,8.0,5.0,11.0,6.0,-7.0,-13.0,-24.0,-22.0
13.0,93.0,2015-11-16,1,POR,30.0,37.0,7.0,7.0,23.0,19.0,47.0,43.0,31.0,24.0,66.0,56.0,47.0,39.0,12.0,4.0,35.0,35.0,77.0,85.0,10.0,11.0,13.0,13.0,29.0,15.0,9.0,4.0,11.0,3.0,-6.0,-12.0,-13.0,-18.0
12.0,113.0,2015-11-11,0,POR,47.0,41.0,7.0,9.0,15.0,22.0,58.0,45.0,39.0,30.0,67.0,66.0,42.0,36.0,8.0,10.0,34.0,26.0,78.0,61.0,14.0,14.0,18.0,23.0,27.0,26.0,4.0,6.0,4.0,3.0,-11.0,-9.0,-21.0,-15.0
10.0,104.0,2016-03-05,1,SAC,35.0,38.0,8.0,6.0,23.0,16.0,55.0,48.0,32.0,31.0,58.0,65.0,46.0,33.0,11.0,7.0,35.0,26.0,84.0,67.0,16.0,14.0,19.0,21.0,31.0,21.0,6.0,13.0,5.0,4.0,-21.0,-19.0,-21.0,-19.0
16.0,108.0,2016-02-24,0,SAC,42.0,33.0,8.0,6.0,19.0,18.0,55.0,42.0,36.0,33.0,66.0,78.0,50.0,44.0,6.0,10.0,44.0,34.0,80.0,53.0,12.0,8.0,15.0,15.0,26.0,27.0,13.0,13.0,8.0,1.0,-16.0,-14.0,-16.0,-14.0
