x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
-14.0,90.0,2015-12-22,1,MEM,30.0,33.0,7.0,5.0,23.0,15.0,56.0,50.0,24.0,35.0,43.0,70.0,42.0,36.0,10.0,9.0,32.0,27.0,66.0,79.0,21.0,19.0,32.0,24.0,19.0,26.0,6.0,16.0,3.0,3.0,-26.0,-12.0,-21.0,-23.0
-8.0,84.0,2015-11-29,0,MEM,33.0,31.0,12.0,4.0,36.0,13.0,44.0,44.0,18.0,30.0,41.0,68.0,41.0,49.0,8.0,15.0,33.0,34.0,75.0,74.0,12.0,20.0,16.0,27.0,23.0,19.0,18.0,11.0,9.0,7.0,-25.0,-26.0,-29.0,-18.0
-5.0,98.0,2016-03-06,0,MIA,36.0,57.0,11.0,8.0,31.0,14.0,48.0,42.0,26.0,28.0,54.0,67.0,40.0,51.0,12.0,13.0,28.0,38.0,59.0,77.0,13.0,23.0,22.0,30.0,20.0,16.0,5.0,7.0,7.0,10.0,-11.0,-12.0,-21.0,-18.0
-10.0,102.0,2016-03-04,1,MIA,29.0,31.0,9.0,5.0,31.0,16.0,42.0,47.0,27.0,34.0,64.0,72.0,44.0,55.0,15.0,16.0,29.0,39.0,78.0,81.0,21.0,29.0,27.0,36.0,21.0,24.0,12.0,7.0,5.0,5.0,-8.0,-16.0,-27.0,-19.0
-5.0,91.0,2015-11-21,0,MIA,32.0,28.0,10.0,5.0,31.0,18.0,41.0,49.0,21.0,25.0,51.0,51.0,43.0,45.0,10.0,9.0,33.0,36.0,79.0,69.0,19.0,31.0,24.0,45.0,16.0,16.0,7.0,7.0,8.0,14.0,-16.0,-16.0,-30.0,-19.0
-1.0,108.0,2016-04-10,1,MIL,28.0,30.0,13.0,7.0,46.0,23.0,52.0,52.0,26.0,33.0,50.0,64.0,45.0,53.0,13.0,8.0,32.0,45.0,68.0,92.0,17.0,22.0,25.0,24.0,24.0,26.0,12.0,10.0,6.0,8.0,-13.0,-19.0,-19.0,-19.0
-13.0,100.0,2015-12-23,0,MIL,35.0,42.0,7.0,5.0,20.0,12.0,49.0,63.0,30.0,46.0,61.0,73.0,41.0,34.0,13.0,5.0,28.0,29.0,66.0,75.0,19.0,6.0,29.0,8.0,24.0,34.0,12.0,14.0,7.0,12.0,-22.0,-16.0,-14.0,-22.0
-4.0,87.0,2015-11-04,0,MIL,21.0,35.0,6.0,8.0,28.0,23.0,53.0,42.0,28.0,27.0,53.0,64.0,51.0,37.0,12.0,9.0,39.0,28.0,87.0,77.0,13.0,13.0,15.0,17.0,23.0,24.0,4.0,6.0,9.0,4.0,-18.0,-10.0,-23.0,-19.0
10.0,109.0,2016-01-04,1,MIN,20.0,40.0,4.0,2.0,20.0,5.0,66.0,54.0,44.0,37.0,67.0,68.0,37.0,27.0,12.0,6.0,25.0,21.0,64.0,79.0,9.0,19.0,14.0,24.0,31.0,26.0,11.0,11.0,10.0,4.0,-16.0,-16.0,-24.0,-18.0
-5.0,95.0,2015-11-23,0,MIN,32.0,25.0,10.0,3.0,31.0,12.0,47.0,50.0,22.0,33.0,47.0,66.0,41.0,41.0,11.0,8.0,30.0,33.0,78.0,93.0,21.0,25.0,27.0,27.0,15.0,20.0,10.0,8.0,6.0,7.0,-19.0,-17.0,-26.0,-25.0
14.0,107.0,2016-04-05,1,NOP,38.0,39.0,13.0,7.0,34.0,18.0,50.0,47.0,27.0,30.0,54.0,64.0,41.0,49.0,11.0,14.0,30.0,35.0,82.0,75.0,14.0,12.0,17.0,16.0,31.0,20.0,10.0,5.0,6.0,1.0,-8.0,-17.0,-15.0,-16.0
-7.0,114.0,2016-02-19,0,NOP,44.0,41.0,12.0,7.0,27.0,17.0,57.0,53.0,28.0,34.0,49.0,64.0,32.0,42.0,3.0,11.0,29.0,31.0,85.0,80.0,22.0,32.0,26.0,40.0,20.0,22.0,11.0,12.0,4.0,4.0,-19.0,-16.0,-27.0,-22.0
-7.0,102.0,2016-04-08,1,NYK,38.0,25.0,14.0,4.0,37.0,16.0,33.0,52.0,18.0,39.0,54.0,75.0,46.0,59.0,15.0,12.0,31.0,47.0,67.0,63.0,24.0,19.0,36.0,30.0,25.0,19.0,7.0,6.0,5.0,8.0,-9.0,-9.0,-20.0,-23.0
-6.0,113.0,2016-01-18,0,NYK,36.0,40.0,10.0,8.0,28.0,20.0,47.0,45.0,35.0,35.0,74.0,77.0,51.0,53.0,7.0,10.0,44.0,43.0,52.0,83.0,13.0,25.0,25.0,30.0,27.0,26.0,9.0,6.0,7.0,8.0,-13.0,-14.0,-25.0,-19.0
-10.0,97.0,2015-12-18,1,NYK,25.0,32.0,6.0,6.0,24.0,19.0,58.0,52.0,31.0,34.0,53.0,66.0,36.0,49.0,4.0,14.0,32.0,35.0,57.0,75.0,17.0,21.0,30.0,28.0,15.0,24.0,7.0,8.0,5.0,6.0,-15.0,-15.0,-22.0,-19.0
-12.0,87.0,2015-12-02,0,NYK,30.0,21.0,9.0,4.0,30.0,19.0,41.0,49.0,23.0,34.0,56.0,70.0,42.0,50.0,7.0,8.0,35.0,42.0,58.0,86.0,14.0,19.0,24.0,22.0,11.0,19.0,8.0,5.0,7.0,9.0,-13.0,-17.0,-19.0,-17.0
-14.0,97.0,2016-03-18,1,OKC,35.0,32.0,10.0,7.0,29.0,22.0,42.0,57.0,25.0,38.0,60.0,67.0,36.0,63.0,10.0,16.0,26.0,47.0,63.0,78.0,17.0,14.0,27.0,18.0,24.0,27.0,11.0,3.0,5.0,8.0,-8.0,-20.0,-17.0,-24.0
-17.0,85.0,2015-11-13,0,OKC,29.0,32.0,5.0,8.0,17.0,25.0,36.0,43.0,25.0,31.0,69.0,72.0,43.0,55.0,12.0,16.0,31.0,39.0,71.0,76.0,20.0,16.0,28.0,21.0,16.0,20.0,11.0,9.0,7.0,13.0,-17.0,-13.0,-17.0,-19.0
-14.0,116.0,2016-02-28,0,ORL,23.0,63.0,5.0,10.0,22.0,16.0,65.0,56.0,36.0,39.0,55.0,70.0,34.0,33.0,3.0,6.0,31.0,27.0,78.0,88.0,29.0,22.0,37.0,25.0,20.0,28.0,6.0,9.0,7.0,6.0,-17.0,-12.0,-21.0,-27.0
-9.0,115.0,2016-02-23,1,ORL,48.0,50.0,10.0,7.0,21.0,14.0,57.0,48.0,33.0,34.0,58.0,71.0,36.0,43.0,6.0,13.0,30.0,30.0,73.0,85.0,19.0,35.0,26.0,41.0,23.0,26.0,7.0,11.0,4.0,2.0,-22.0,-11.0,-29.0,-22.0
9.0,96.0,2016-01-20,0,ORL,47.0,24.0,9.0,4.0,19.0,17.0,49.0,43.0,27.0,29.0,55.0,67.0,41.0,47.0,4.0,13.0,37.0,34.0,71.0,65.0,15.0,17.0,21.0,26.0,20.0,19.0,8.0,12.0,8.0,3.0,-14.0,-14.0,-19.0,-14.0
-8.0,97.0,2015-11-07,1,ORL,33.0,46.0,11.0,6.0,33.0,13.0,53.0,47.0,25.0,33.0,47.0,70.0,38.0,41.0,10.0,10.0,28.0,31.0,54.0,88.0,14.0,21.0,26.0,24.0,24.0,24.0,6.0,10.0,10.0,7.0,-16.0,-13.0,-20.0,-23.0
10.0,113.0,2016-01-26,1,PHX,39.0,32.0,11.0,6.0,28.0,19.0,53.0,52.0,28.0,33.0,53.0,64.0,41.0,45.0,8.0,10.0,33.0,35.0,67.0,68.0,24.0,19.0,36.0,28.0,25.0,27.0,9.0,6.0,6.0,6.0,-11.0,-17.0,-23.0,-30.0
7.0,111.0,2015-12-26,0,PHX,44.0,37.0,12.0,10.0,27.0,27.0,50.0,39.0,26.0,24.0,52.0,61.0,48.0,41.0,8.0,12.0,40.0,29.0,85.0,77.0,23.0,26.0,27.0,34.0,20.0,17.0,9.0,10.0,8.0,3.0,-21.0,-14.0,-26.0,-26.0
