x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
-12.0,84.0,2015-12-19,0,MEM,18.0,26.0,5.0,5.0,28.0,19.0,51.0,50.0,25.0,32.0,49.0,64.0,45.0,46.0,13.0,9.0,32.0,37.0,76.0,81.0,19.0,17.0,25.0,21.0,12.0,21.0,8.0,9.0,2.0,6.0,-17.0,-9.0,-20.0,-20.0
-9.0,103.0,2015-10-29,1,MEM,40.0,44.0,12.0,7.0,30.0,16.0,52.0,52.0,25.0,34.0,48.0,66.0,38.0,42.0,10.0,12.0,28.0,30.0,71.0,79.0,17.0,23.0,24.0,29.0,23.0,26.0,7.0,12.0,4.0,5.0,-20.0,-14.0,-22.0,-25.0
-8.0,93.0,2016-02-22,0,MIA,33.0,15.0,5.0,2.0,15.0,13.0,40.0,41.0,31.0,36.0,77.0,87.0,45.0,66.0,7.0,20.0,38.0,46.0,64.0,68.0,16.0,23.0,25.0,34.0,17.0,19.0,8.0,8.0,6.0,8.0,-12.0,-14.0,-26.0,-24.0
-3.0,100.0,2016-01-04,0,MIA,29.0,23.0,8.0,5.0,28.0,22.0,44.0,43.0,29.0,29.0,66.0,68.0,55.0,52.0,14.0,15.0,41.0,37.0,72.0,77.0,18.0,30.0,25.0,39.0,18.0,14.0,4.0,5.0,3.0,6.0,-10.0,-7.0,-26.0,-23.0
13.0,96.0,2015-12-11,1,MIA,21.0,25.0,6.0,5.0,28.0,20.0,52.0,49.0,30.0,30.0,58.0,61.0,45.0,45.0,7.0,8.0,38.0,37.0,90.0,62.0,18.0,8.0,20.0,13.0,22.0,14.0,13.0,6.0,6.0,8.0,-12.0,-19.0,-13.0,-16.0
3.0,90.0,2015-11-06,1,MIA,33.0,30.0,5.0,6.0,15.0,20.0,48.0,49.0,31.0,30.0,65.0,61.0,43.0,40.0,9.0,7.0,34.0,33.0,54.0,69.0,13.0,9.0,24.0,13.0,21.0,21.0,4.0,5.0,5.0,6.0,-12.0,-11.0,-15.0,-19.0
5.0,97.0,2016-04-13,0,MIL,46.0,30.0,11.0,7.0,24.0,23.0,42.0,47.0,28.0,30.0,66.0,64.0,48.0,43.0,12.0,7.0,36.0,36.0,80.0,85.0,8.0,11.0,10.0,13.0,28.0,23.0,8.0,8.0,3.0,3.0,-17.0,-15.0,-14.0,-15.0
5.0,104.0,2016-03-02,0,MIL,50.0,21.0,10.0,3.0,20.0,14.0,47.0,50.0,28.0,31.0,60.0,62.0,49.0,37.0,12.0,6.0,37.0,31.0,69.0,88.0,18.0,28.0,26.0,32.0,28.0,14.0,7.0,8.0,6.0,1.0,-14.0,-12.0,-23.0,-21.0
-4.0,116.0,2015-12-31,1,MIL,43.0,43.0,13.0,6.0,30.0,14.0,54.0,62.0,28.0,39.0,52.0,63.0,35.0,34.0,7.0,6.0,28.0,28.0,81.0,69.0,21.0,24.0,26.0,35.0,27.0,18.0,9.0,12.0,6.0,10.0,-19.0,-16.0,-25.0,-25.0
37.0,123.0,2015-11-21,1,MIL,50.0,29.0,15.0,5.0,30.0,17.0,52.0,47.0,32.0,29.0,61.0,62.0,42.0,43.0,11.0,13.0,31.0,30.0,61.0,68.0,14.0,13.0,23.0,19.0,28.0,19.0,15.0,9.0,5.0,5.0,-14.0,-23.0,-13.0,-19.0
14.0,102.0,2015-12-26,0,MIN,35.0,33.0,9.0,4.0,26.0,12.0,57.0,49.0,31.0,31.0,54.0,63.0,39.0,33.0,10.0,9.0,29.0,24.0,93.0,78.0,13.0,14.0,14.0,18.0,25.0,22.0,10.0,14.0,2.0,2.0,-21.0,-21.0,-13.0,-16.0
4.0,107.0,2015-11-13,1,MIN,40.0,35.0,10.0,7.0,25.0,20.0,51.0,56.0,31.0,35.0,61.0,63.0,40.0,39.0,12.0,8.0,28.0,31.0,65.0,92.0,15.0,12.0,23.0,13.0,23.0,16.0,9.0,5.0,5.0,0.0,-11.0,-15.0,-9.0,-19.0
8.0,92.0,2016-03-24,1,NOP,35.0,24.0,7.0,4.0,20.0,17.0,49.0,46.0,29.0,31.0,59.0,68.0,44.0,47.0,3.0,9.0,41.0,38.0,87.0,71.0,13.0,10.0,15.0,14.0,26.0,15.0,10.0,7.0,6.0,0.0,-13.0,-16.0,-12.0,-16.0
5.0,91.0,2016-01-08,0,NOP,24.0,31.0,5.0,9.0,21.0,29.0,52.0,41.0,31.0,22.0,60.0,54.0,54.0,37.0,14.0,8.0,40.0,29.0,74.0,75.0,14.0,15.0,19.0,20.0,20.0,21.0,7.0,21.0,7.0,5.0,-24.0,-15.0,-17.0,-18.0
12.0,102.0,2016-04-12,1,NYK,32.0,37.0,6.0,10.0,19.0,27.0,57.0,49.0,35.0,26.0,61.0,53.0,41.0,37.0,8.0,8.0,33.0,29.0,70.0,89.0,14.0,8.0,20.0,9.0,26.0,27.0,10.0,6.0,3.0,8.0,-13.0,-15.0,-10.0,-17.0
5.0,92.0,2016-04-03,0,NYK,32.0,28.0,7.0,7.0,22.0,25.0,46.0,37.0,27.0,26.0,59.0,71.0,53.0,51.0,7.0,18.0,46.0,33.0,85.0,70.0,17.0,14.0,20.0,20.0,17.0,20.0,5.0,7.0,3.0,9.0,-16.0,-10.0,-18.0,-18.0
3.0,108.0,2016-02-24,1,NYK,20.0,50.0,3.0,13.0,15.0,26.0,57.0,43.0,43.0,22.0,76.0,51.0,43.0,38.0,9.0,8.0,34.0,30.0,81.0,88.0,13.0,22.0,16.0,25.0,22.0,22.0,8.0,4.0,4.0,5.0,-8.0,-13.0,-19.0,-17.0
-4.0,111.0,2016-03-19,1,OKC,41.0,36.0,9.0,10.0,22.0,28.0,51.0,62.0,31.0,32.0,61.0,52.0,34.0,45.0,8.0,9.0,26.0,36.0,73.0,81.0,22.0,21.0,30.0,26.0,28.0,26.0,11.0,8.0,2.0,4.0,-12.0,-18.0,-18.0,-25.0
3.0,101.0,2016-02-19,0,OKC,41.0,19.0,9.0,5.0,22.0,26.0,45.0,53.0,30.0,37.0,66.0,70.0,45.0,48.0,10.0,9.0,35.0,39.0,64.0,90.0,14.0,9.0,22.0,10.0,27.0,28.0,8.0,6.0,8.0,4.0,-11.0,-13.0,-14.0,-21.0
-20.0,94.0,2016-03-31,1,ORL,37.0,31.0,7.0,5.0,19.0,16.0,43.0,58.0,29.0,43.0,67.0,74.0,49.0,44.0,17.0,13.0,32.0,31.0,71.0,72.0,15.0,13.0,21.0,18.0,18.0,26.0,11.0,6.0,4.0,6.0,-19.0,-13.0,-18.0,-18.0
3.0,105.0,2016-02-21,0,ORL,39.0,28.0,9.0,7.0,23.0,25.0,54.0,47.0,32.0,31.0,59.0,66.0,44.0,45.0,5.0,11.0,39.0,34.0,67.0,66.0,14.0,19.0,21.0,29.0,26.0,27.0,7.0,12.0,6.0,3.0,-21.0,-14.0,-25.0,-23.0
9.0,95.0,2016-01-06,0,ORL,27.0,19.0,6.0,6.0,22.0,31.0,48.0,54.0,26.0,26.0,54.0,48.0,42.0,39.0,9.0,9.0,33.0,30.0,86.0,94.0,25.0,16.0,29.0,17.0,19.0,17.0,11.0,7.0,6.0,6.0,-16.0,-17.0,-18.0,-21.0
13.0,97.0,2015-11-09,1,ORL,44.0,30.0,11.0,10.0,25.0,33.0,44.0,47.0,23.0,21.0,52.0,45.0,42.0,44.0,6.0,7.0,36.0,37.0,82.0,71.0,18.0,12.0,22.0,17.0,25.0,16.0,12.0,9.0,4.0,3.0,-18.0,-21.0,-16.0,-20.0
13.0,115.0,2016-04-02,0,PHI,35.0,43.0,8.0,16.0,23.0,37.0,59.0,39.0,36.0,18.0,61.0,46.0,48.0,38.0,6.0,8.0,42.0,30.0,83.0,69.0,19.0,18.0,23.0,26.0,27.0,23.0,9.0,3.0,4.0,1.0,-13.0,-16.0,-24.0,-22.0
