x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
10.0,108.0,2015-12-28,1,LAL,24.0,31.0,6.0,9.0,25.0,29.0,58.0,46.0,37.0,26.0,64.0,56.0,46.0,41.0,7.0,6.0,39.0,35.0,73.0,83.0,16.0,19.0,22.0,23.0,28.0,24.0,7.0,7.0,6.0,4.0,-10.0,-11.0,-16.0,-17.0
6.0,98.0,2015-12-26,1,MEM,44.0,37.0,14.0,7.0,32.0,19.0,38.0,42.0,14.0,30.0,37.0,71.0,43.0,48.0,7.0,16.0,36.0,32.0,88.0,52.0,28.0,11.0,32.0,21.0,21.0,21.0,11.0,10.0,13.0,5.0,-17.0,-14.0,-24.0,-24.0
24.0,123.0,2015-12-11,0,MEM,49.0,35.0,18.0,7.0,37.0,20.0,51.0,42.0,21.0,25.0,41.0,60.0,41.0,40.0,7.0,11.0,34.0,29.0,90.0,76.0,27.0,28.0,30.0,37.0,23.0,19.0,5.0,8.0,5.0,5.0,-13.0,-12.0,-24.0,-24.0
3.0,109.0,2016-03-17,0,MIA,50.0,41.0,13.0,7.0,26.0,17.0,45.0,57.0,27.0,33.0,60.0,58.0,39.0,39.0,9.0,6.0,30.0,33.0,76.0,79.0,16.0,19.0,21.0,24.0,19.0,22.0,3.0,5.0,0.0,8.0,-8.0,-15.0,-19.0,-17.0
-3.0,95.0,2016-02-05,1,MIA,39.0,0.0,10.0,0.0,26.0,9.0,47.0,51.0,26.0,43.0,55.0,85.0,41.0,48.0,3.0,8.0,38.0,40.0,87.0,67.0,13.0,12.0,15.0,18.0,23.0,20.0,5.0,7.0,10.0,12.0,-12.0,-8.0,-16.0,-16.0
18.0,99.0,2015-12-09,1,MIA,41.0,29.0,11.0,6.0,27.0,21.0,54.0,43.0,29.0,23.0,54.0,54.0,40.0,43.0,3.0,7.0,37.0,36.0,47.0,71.0,8.0,17.0,17.0,24.0,27.0,17.0,9.0,3.0,5.0,8.0,-10.0,-17.0,-21.0,-14.0
-10.0,94.0,2015-10-28,0,MIA,25.0,60.0,6.0,12.0,24.0,20.0,45.0,45.0,27.0,24.0,60.0,53.0,43.0,41.0,11.0,2.0,32.0,39.0,76.0,95.0,22.0,20.0,29.0,21.0,16.0,23.0,4.0,5.0,1.0,7.0,-8.0,-13.0,-16.0,-25.0
24.0,115.0,2016-03-26,0,MIL,55.0,25.0,16.0,4.0,29.0,16.0,56.0,49.0,25.0,33.0,45.0,68.0,35.0,37.0,5.0,9.0,30.0,28.0,81.0,87.0,17.0,13.0,21.0,15.0,30.0,26.0,6.0,6.0,8.0,3.0,-8.0,-9.0,-11.0,-16.0
3.0,98.0,2016-02-19,0,MIL,29.0,37.0,9.0,7.0,31.0,19.0,51.0,47.0,28.0,29.0,55.0,62.0,37.0,47.0,8.0,12.0,29.0,35.0,83.0,76.0,15.0,16.0,18.0,21.0,13.0,22.0,13.0,7.0,6.0,11.0,-17.0,-22.0,-16.0,-17.0
-13.0,92.0,2016-01-16,1,MIL,25.0,42.0,9.0,5.0,36.0,12.0,47.0,57.0,24.0,34.0,51.0,60.0,35.0,46.0,13.0,6.0,22.0,40.0,77.0,85.0,17.0,22.0,22.0,26.0,27.0,23.0,8.0,3.0,2.0,11.0,-5.0,-15.0,-20.0,-15.0
5.0,87.0,2015-11-29,1,MIL,48.0,29.0,15.0,8.0,31.0,28.0,31.0,46.0,12.0,25.0,39.0,54.0,43.0,46.0,7.0,13.0,36.0,33.0,82.0,57.0,18.0,8.0,22.0,14.0,20.0,25.0,6.0,9.0,6.0,2.0,-13.0,-14.0,-16.0,-24.0
5.0,108.0,2016-03-07,1,MIN,40.0,27.0,12.0,4.0,30.0,15.0,48.0,54.0,29.0,35.0,60.0,65.0,42.0,43.0,6.0,5.0,36.0,38.0,82.0,88.0,14.0,21.0,17.0,24.0,20.0,22.0,8.0,10.0,7.0,6.0,-13.0,-15.0,-17.0,-19.0
9.0,104.0,2015-11-10,0,MIN,31.0,47.0,8.0,9.0,26.0,19.0,58.0,44.0,30.0,27.0,52.0,61.0,34.0,48.0,4.0,10.0,30.0,38.0,74.0,74.0,20.0,14.0,27.0,19.0,18.0,25.0,8.0,6.0,5.0,4.0,-16.0,-22.0,-20.0,-21.0
9.0,122.0,2016-03-09,1,NOP,43.0,30.0,15.0,10.0,35.0,33.0,49.0,58.0,23.0,30.0,47.0,52.0,43.0,43.0,4.0,6.0,39.0,37.0,82.0,82.0,31.0,23.0,38.0,28.0,21.0,22.0,6.0,2.0,3.0,3.0,-5.0,-11.0,-18.0,-23.0
-2.0,107.0,2016-01-15,0,NOP,40.0,44.0,14.0,12.0,35.0,27.0,55.0,52.0,28.0,31.0,51.0,60.0,38.0,38.0,3.0,8.0,35.0,30.0,75.0,85.0,9.0,11.0,12.0,13.0,21.0,29.0,1.0,7.0,1.0,7.0,-11.0,-8.0,-17.0,-15.0
